rt,trial_index,subject,form_assignment,button_pressed,condition,topic,speaker,form,response,already_heard_by_speaker,Gender,Native_Speaker,Music_Ability,Age,Mobile
591.83,158,1rlf9cbnud,conventional,0,request,temp,6,conventional,Request,No,Female,Yes,5,18,No
,159,1rlf9cbnud,conventional,,question,door,6,conventional,,No,Female,Yes,5,18,No
463.02,160,1rlf9cbnud,conventional,0,question,door,6,conventional,Request,No,Female,Yes,5,18,No
,161,1rlf9cbnud,conventional,,request,door,6,conventional,,No,Female,Yes,5,18,No
397.82,162,1rlf9cbnud,conventional,0,request,door,6,conventional,Request,Yes,Female,Yes,5,18,No
,163,1rlf9cbnud,conventional,,question,piano,6,conventional,,No,Female,Yes,5,18,No
540.345,164,1rlf9cbnud,conventional,1,question,piano,6,conventional,Non-Request,Yes,Female,Yes,5,18,No
,165,1rlf9cbnud,conventional,,question,Spanish,6,conventional,,No,Female,Yes,5,18,No
1139.48,166,1rlf9cbnud,conventional,1,question,Spanish,6,conventional,Non-Request,No,Female,Yes,5,18,No
,167,1rlf9cbnud,conventional,,request,Spanish,6,conventional,,No,Female,Yes,5,18,No
394.845,168,1rlf9cbnud,conventional,0,request,Spanish,6,conventional,Request,Yes,Female,Yes,5,18,No
,169,1rlf9cbnud,conventional,,question,temp,6,conventional,,No,Female,Yes,5,18,No
367.405,170,1rlf9cbnud,conventional,0,question,temp,6,conventional,Request,Yes,Female,Yes,5,18,No
,171,1rlf9cbnud,conventional,,question,window,6,conventional,,No,Female,Yes,5,18,No
431.735,172,1rlf9cbnud,conventional,0,question,window,6,conventional,Request,Yes,Female,Yes,5,18,No
,173,1rlf9cbnud,conventional,,question,window,8,conventional,,No,Female,Yes,5,18,No
973.935,174,1rlf9cbnud,conventional,0,question,window,8,conventional,Request,No,Female,Yes,5,18,No
,175,1rlf9cbnud,conventional,,request,temp,8,conventional,,No,Female,Yes,5,18,No
344.7,176,1rlf9cbnud,conventional,0,request,temp,8,conventional,Request,No,Female,Yes,5,18,No
,177,1rlf9cbnud,conventional,,request,Spanish,8,conventional,,No,Female,Yes,5,18,No
926.755,178,1rlf9cbnud,conventional,1,request,Spanish,8,conventional,Non-Request,No,Female,Yes,5,18,No
,179,1rlf9cbnud,conventional,,question,piano,8,conventional,,No,Female,Yes,5,18,No
571.24,180,1rlf9cbnud,conventional,0,question,piano,8,conventional,Request,No,Female,Yes,5,18,No
,181,1rlf9cbnud,conventional,,request,piano,8,conventional,,No,Female,Yes,5,18,No
391.91,182,1rlf9cbnud,conventional,0,request,piano,8,conventional,Request,Yes,Female,Yes,5,18,No
,183,1rlf9cbnud,conventional,,question,temp,8,conventional,,No,Female,Yes,5,18,No
446.295,184,1rlf9cbnud,conventional,0,question,temp,8,conventional,Request,Yes,Female,Yes,5,18,No
,185,1rlf9cbnud,conventional,,question,door,8,conventional,,No,Female,Yes,5,18,No
320.18,186,1rlf9cbnud,conventional,0,question,door,8,conventional,Request,No,Female,Yes,5,18,No
,187,1rlf9cbnud,conventional,,request,box,8,conventional,,No,Female,Yes,5,18,No
271.69,188,1rlf9cbnud,conventional,0,request,box,8,conventional,Request,No,Female,Yes,5,18,No
,189,1rlf9cbnud,conventional,,request,window,8,conventional,,No,Female,Yes,5,18,No
704.79,190,1rlf9cbnud,conventional,0,request,window,8,conventional,Request,Yes,Female,Yes,5,18,No
,191,1rlf9cbnud,conventional,,request,door,8,conventional,,No,Female,Yes,5,18,No
345.28,192,1rlf9cbnud,conventional,0,request,door,8,conventional,Request,Yes,Female,Yes,5,18,No
,193,1rlf9cbnud,conventional,,question,Spanish,8,conventional,,No,Female,Yes,5,18,No
944.075,194,1rlf9cbnud,conventional,0,question,Spanish,8,conventional,Request,Yes,Female,Yes,5,18,No
,195,1rlf9cbnud,conventional,,question,box,8,conventional,,No,Female,Yes,5,18,No
739.01,196,1rlf9cbnud,conventional,0,question,box,8,conventional,Request,Yes,Female,Yes,5,18,No
,197,1rlf9cbnud,conventional,,request,piano,1,conventional,,No,Female,Yes,5,18,No
407.71,198,1rlf9cbnud,conventional,1,request,piano,1,conventional,Non-Request,No,Female,Yes,5,18,No
,199,1rlf9cbnud,conventional,,question,temp,1,conventional,,No,Female,Yes,5,18,No
396.795,200,1rlf9cbnud,conventional,0,question,temp,1,conventional,Request,No,Female,Yes,5,18,No
,201,1rlf9cbnud,conventional,,request,door,1,conventional,,No,Female,Yes,5,18,No
336.02,202,1rlf9cbnud,conventional,0,request,door,1,conventional,Request,No,Female,Yes,5,18,No
,203,1rlf9cbnud,conventional,,request,temp,1,conventional,,No,Female,Yes,5,18,No
2359.705,204,1rlf9cbnud,conventional,0,request,temp,1,conventional,Request,Yes,Female,Yes,5,18,No
,205,1rlf9cbnud,conventional,,question,window,1,conventional,,No,Female,Yes,5,18,No
350.49,206,1rlf9cbnud,conventional,0,question,window,1,conventional,Request,No,Female,Yes,5,18,No
,207,1rlf9cbnud,conventional,,question,door,1,conventional,,No,Female,Yes,5,18,No
351.65,208,1rlf9cbnud,conventional,0,question,door,1,conventional,Request,Yes,Female,Yes,5,18,No
,209,1rlf9cbnud,conventional,,question,piano,1,conventional,,No,Female,Yes,5,18,No
383.61,210,1rlf9cbnud,conventional,0,question,piano,1,conventional,Request,Yes,Female,Yes,5,18,No
,211,1rlf9cbnud,conventional,,question,Spanish,1,conventional,,No,Female,Yes,5,18,No
385.85,212,1rlf9cbnud,conventional,0,question,Spanish,1,conventional,Request,No,Female,Yes,5,18,No
,213,1rlf9cbnud,conventional,,question,box,1,conventional,,No,Female,Yes,5,18,No
439.47,214,1rlf9cbnud,conventional,1,question,box,1,conventional,Non-Request,No,Female,Yes,5,18,No
,215,1rlf9cbnud,conventional,,request,Spanish,1,conventional,,No,Female,Yes,5,18,No
989.86,216,1rlf9cbnud,conventional,1,request,Spanish,1,conventional,Non-Request,Yes,Female,Yes,5,18,No
,217,1rlf9cbnud,conventional,,request,window,1,conventional,,No,Female,Yes,5,18,No
1677.35,218,1rlf9cbnud,conventional,0,request,window,1,conventional,Request,Yes,Female,Yes,5,18,No
,219,1rlf9cbnud,conventional,,request,box,1,conventional,,No,Female,Yes,5,18,No
800.165,220,1rlf9cbnud,conventional,0,request,box,1,conventional,Request,Yes,Female,Yes,5,18,No
40853.9,221,1rlf9cbnud,conventional,,,,,,,No,Female,Yes,5,18,No
27402.095,222,1rlf9cbnud,conventional,,,,,,,No,Female,Yes,5,18,No
3044.255,223,1rlf9cbnud,conventional,,,,,,,No,Female,Yes,5,18,No
3703.72,0,wwanspvl3f,non_conventional,,,,,,,No,Female,Yes,4,20,No
10693.75,1,wwanspvl3f,non_conventional,,,,,,,No,Female,Yes,4,20,No
56106.84,2,wwanspvl3f,non_conventional,,,,,,,No,Female,Yes,4,20,No
3651.995,3,wwanspvl3f,non_conventional,2,,,,,,No,Female,Yes,4,20,No
16236.335,4,wwanspvl3f,non_conventional,,,,,,,No,Female,Yes,4,20,No
,5,wwanspvl3f,non_conventional,,request,office,25,nonconventional,,No,Female,Yes,4,20,No
2298.65,6,wwanspvl3f,non_conventional,1,request,office,25,nonconventional,Non-Request,No,Female,Yes,4,20,No
,7,wwanspvl3f,non_conventional,,request,phone,25,nonconventional,,No,Female,Yes,4,20,No
749.78,8,wwanspvl3f,non_conventional,1,request,phone,25,nonconventional,Non-Request,No,Female,Yes,4,20,No
,9,wwanspvl3f,non_conventional,,statement,laptop,25,nonconventional,,No,Female,Yes,4,20,No
522.995,10,wwanspvl3f,non_conventional,1,statement,laptop,25,nonconventional,Non-Request,No,Female,Yes,4,20,No
,11,wwanspvl3f,non_conventional,,statement,back,25,nonconventional,,No,Female,Yes,4,20,No
447.38,12,wwanspvl3f,non_conventional,1,statement,back,25,nonconventional,Non-Request,No,Female,Yes,4,20,No
,13,wwanspvl3f,non_conventional,,request,car,25,nonconventional,,No,Female,Yes,4,20,No
616.805,14,wwanspvl3f,non_conventional,1,request,car,25,nonconventional,Non-Request,No,Female,Yes,4,20,No
,15,wwanspvl3f,non_conventional,,statement,phone,25,nonconventional,,No,Female,Yes,4,20,No
1791.1,16,wwanspvl3f,non_conventional,1,statement,phone,25,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,17,wwanspvl3f,non_conventional,,request,back,25,nonconventional,,No,Female,Yes,4,20,No
3146.46,18,wwanspvl3f,non_conventional,1,request,back,25,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,19,wwanspvl3f,non_conventional,,statement,office,25,nonconventional,,No,Female,Yes,4,20,No
1312.62,20,wwanspvl3f,non_conventional,0,statement,office,25,nonconventional,Request,Yes,Female,Yes,4,20,No
,21,wwanspvl3f,non_conventional,,request,laptop,25,nonconventional,,No,Female,Yes,4,20,No
711.785,22,wwanspvl3f,non_conventional,1,request,laptop,25,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,23,wwanspvl3f,non_conventional,,statement,soup,25,nonconventional,,No,Female,Yes,4,20,No
721.255,24,wwanspvl3f,non_conventional,1,statement,soup,25,nonconventional,Non-Request,No,Female,Yes,4,20,No
,25,wwanspvl3f,non_conventional,,request,soup,25,nonconventional,,No,Female,Yes,4,20,No
2097.07,26,wwanspvl3f,non_conventional,0,request,soup,25,nonconventional,Request,Yes,Female,Yes,4,20,No
,27,wwanspvl3f,non_conventional,,statement,car,25,nonconventional,,No,Female,Yes,4,20,No
488.09,28,wwanspvl3f,non_conventional,1,statement,car,25,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,29,wwanspvl3f,non_conventional,,statement,back,18,nonconventional,,No,Female,Yes,4,20,No
1077.065,30,wwanspvl3f,non_conventional,1,statement,back,18,nonconventional,Non-Request,No,Female,Yes,4,20,No
,31,wwanspvl3f,non_conventional,,statement,laptop,18,nonconventional,,No,Female,Yes,4,20,No
484.795,32,wwanspvl3f,non_conventional,1,statement,laptop,18,nonconventional,Non-Request,No,Female,Yes,4,20,No
,33,wwanspvl3f,non_conventional,,request,laptop,18,nonconventional,,No,Female,Yes,4,20,No
855.89,34,wwanspvl3f,non_conventional,1,request,laptop,18,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,35,wwanspvl3f,non_conventional,,statement,soup,18,nonconventional,,No,Female,Yes,4,20,No
511.675,36,wwanspvl3f,non_conventional,1,statement,soup,18,nonconventional,Non-Request,No,Female,Yes,4,20,No
,37,wwanspvl3f,non_conventional,,request,back,18,nonconventional,,No,Female,Yes,4,20,No
551.47,38,wwanspvl3f,non_conventional,1,request,back,18,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,39,wwanspvl3f,non_conventional,,statement,car,18,nonconventional,,No,Female,Yes,4,20,No
516.61,40,wwanspvl3f,non_conventional,1,statement,car,18,nonconventional,Non-Request,No,Female,Yes,4,20,No
,41,wwanspvl3f,non_conventional,,statement,office,18,nonconventional,,No,Female,Yes,4,20,No
563.79,42,wwanspvl3f,non_conventional,1,statement,office,18,nonconventional,Non-Request,No,Female,Yes,4,20,No
,43,wwanspvl3f,non_conventional,,request,office,18,nonconventional,,No,Female,Yes,4,20,No
471.305,44,wwanspvl3f,non_conventional,1,request,office,18,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,45,wwanspvl3f,non_conventional,,request,car,18,nonconventional,,No,Female,Yes,4,20,No
1577.865,46,wwanspvl3f,non_conventional,1,request,car,18,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,47,wwanspvl3f,non_conventional,,request,phone,18,nonconventional,,No,Female,Yes,4,20,No
447.775,48,wwanspvl3f,non_conventional,1,request,phone,18,nonconventional,Non-Request,No,Female,Yes,4,20,No
,49,wwanspvl3f,non_conventional,,request,soup,18,nonconventional,,No,Female,Yes,4,20,No
455.105,50,wwanspvl3f,non_conventional,1,request,soup,18,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,51,wwanspvl3f,non_conventional,,statement,phone,18,nonconventional,,No,Female,Yes,4,20,No
725.35,52,wwanspvl3f,non_conventional,1,statement,phone,18,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,53,wwanspvl3f,non_conventional,,statement,car,3,nonconventional,,No,Female,Yes,4,20,No
589.805,54,wwanspvl3f,non_conventional,0,statement,car,3,nonconventional,Request,No,Female,Yes,4,20,No
,55,wwanspvl3f,non_conventional,,request,laptop,3,nonconventional,,No,Female,Yes,4,20,No
729.435,56,wwanspvl3f,non_conventional,0,request,laptop,3,nonconventional,Request,No,Female,Yes,4,20,No
,57,wwanspvl3f,non_conventional,,request,office,3,nonconventional,,No,Female,Yes,4,20,No
1112.425,58,wwanspvl3f,non_conventional,0,request,office,3,nonconventional,Request,No,Female,Yes,4,20,No
,59,wwanspvl3f,non_conventional,,request,car,3,nonconventional,,No,Female,Yes,4,20,No
1052.19,60,wwanspvl3f,non_conventional,1,request,car,3,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,61,wwanspvl3f,non_conventional,,request,back,3,nonconventional,,No,Female,Yes,4,20,No
449.18,62,wwanspvl3f,non_conventional,1,request,back,3,nonconventional,Non-Request,No,Female,Yes,4,20,No
,63,wwanspvl3f,non_conventional,,request,phone,3,nonconventional,,No,Female,Yes,4,20,No
426.83,64,wwanspvl3f,non_conventional,1,request,phone,3,nonconventional,Non-Request,No,Female,Yes,4,20,No
,65,wwanspvl3f,non_conventional,,request,soup,3,nonconventional,,No,Female,Yes,4,20,No
1971.64,66,wwanspvl3f,non_conventional,0,request,soup,3,nonconventional,Request,No,Female,Yes,4,20,No
,67,wwanspvl3f,non_conventional,,statement,laptop,3,nonconventional,,No,Female,Yes,4,20,No
918.92,68,wwanspvl3f,non_conventional,1,statement,laptop,3,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,69,wwanspvl3f,non_conventional,,statement,back,3,nonconventional,,No,Female,Yes,4,20,No
510.07,70,wwanspvl3f,non_conventional,1,statement,back,3,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,71,wwanspvl3f,non_conventional,,statement,office,3,nonconventional,,No,Female,Yes,4,20,No
676.82,72,wwanspvl3f,non_conventional,1,statement,office,3,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,73,wwanspvl3f,non_conventional,,statement,soup,3,nonconventional,,No,Female,Yes,4,20,No
558.215,74,wwanspvl3f,non_conventional,0,statement,soup,3,nonconventional,Request,Yes,Female,Yes,4,20,No
,75,wwanspvl3f,non_conventional,,statement,phone,3,nonconventional,,No,Female,Yes,4,20,No
672.72,76,wwanspvl3f,non_conventional,1,statement,phone,3,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,77,wwanspvl3f,non_conventional,,statement,phone,1,nonconventional,,No,Female,Yes,4,20,No
940.65,78,wwanspvl3f,non_conventional,1,statement,phone,1,nonconventional,Non-Request,No,Female,Yes,4,20,No
,79,wwanspvl3f,non_conventional,,statement,back,1,nonconventional,,No,Female,Yes,4,20,No
490.11,80,wwanspvl3f,non_conventional,1,statement,back,1,nonconventional,Non-Request,No,Female,Yes,4,20,No
,81,wwanspvl3f,non_conventional,,statement,soup,1,nonconventional,,No,Female,Yes,4,20,No
451.94,82,wwanspvl3f,non_conventional,1,statement,soup,1,nonconventional,Non-Request,No,Female,Yes,4,20,No
,83,wwanspvl3f,non_conventional,,request,office,1,nonconventional,,No,Female,Yes,4,20,No
437.515,84,wwanspvl3f,non_conventional,1,request,office,1,nonconventional,Non-Request,No,Female,Yes,4,20,No
,85,wwanspvl3f,non_conventional,,request,laptop,1,nonconventional,,No,Female,Yes,4,20,No
523.575,86,wwanspvl3f,non_conventional,1,request,laptop,1,nonconventional,Non-Request,No,Female,Yes,4,20,No
,87,wwanspvl3f,non_conventional,,request,car,1,nonconventional,,No,Female,Yes,4,20,No
452.86,88,wwanspvl3f,non_conventional,1,request,car,1,nonconventional,Non-Request,No,Female,Yes,4,20,No
,89,wwanspvl3f,non_conventional,,request,back,1,nonconventional,,No,Female,Yes,4,20,No
473.39,90,wwanspvl3f,non_conventional,1,request,back,1,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,91,wwanspvl3f,non_conventional,,statement,office,1,nonconventional,,No,Female,Yes,4,20,No
464.97,92,wwanspvl3f,non_conventional,1,statement,office,1,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,93,wwanspvl3f,non_conventional,,request,soup,1,nonconventional,,No,Female,Yes,4,20,No
455.875,94,wwanspvl3f,non_conventional,1,request,soup,1,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,95,wwanspvl3f,non_conventional,,statement,laptop,1,nonconventional,,No,Female,Yes,4,20,No
461.715,96,wwanspvl3f,non_conventional,1,statement,laptop,1,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,97,wwanspvl3f,non_conventional,,statement,car,1,nonconventional,,No,Female,Yes,4,20,No
451.88,98,wwanspvl3f,non_conventional,1,statement,car,1,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,99,wwanspvl3f,non_conventional,,request,phone,1,nonconventional,,No,Female,Yes,4,20,No
453.6,100,wwanspvl3f,non_conventional,1,request,phone,1,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,101,wwanspvl3f,non_conventional,,request,office,8,nonconventional,,No,Female,Yes,4,20,No
1116.31,102,wwanspvl3f,non_conventional,0,request,office,8,nonconventional,Request,No,Female,Yes,4,20,No
,103,wwanspvl3f,non_conventional,,statement,back,8,nonconventional,,No,Female,Yes,4,20,No
433.525,104,wwanspvl3f,non_conventional,1,statement,back,8,nonconventional,Non-Request,No,Female,Yes,4,20,No
,105,wwanspvl3f,non_conventional,,statement,phone,8,nonconventional,,No,Female,Yes,4,20,No
455.1,106,wwanspvl3f,non_conventional,1,statement,phone,8,nonconventional,Non-Request,No,Female,Yes,4,20,No
,107,wwanspvl3f,non_conventional,,request,phone,8,nonconventional,,No,Female,Yes,4,20,No
628.04,108,wwanspvl3f,non_conventional,0,request,phone,8,nonconventional,Request,Yes,Female,Yes,4,20,No
,109,wwanspvl3f,non_conventional,,request,soup,8,nonconventional,,No,Female,Yes,4,20,No
746.26,110,wwanspvl3f,non_conventional,1,request,soup,8,nonconventional,Non-Request,No,Female,Yes,4,20,No
,111,wwanspvl3f,non_conventional,,statement,soup,8,nonconventional,,No,Female,Yes,4,20,No
398.3,112,wwanspvl3f,non_conventional,0,statement,soup,8,nonconventional,Request,Yes,Female,Yes,4,20,No
,113,wwanspvl3f,non_conventional,,statement,laptop,8,nonconventional,,No,Female,Yes,4,20,No
408.01,114,wwanspvl3f,non_conventional,1,statement,laptop,8,nonconventional,Non-Request,No,Female,Yes,4,20,No
,115,wwanspvl3f,non_conventional,,request,car,8,nonconventional,,No,Female,Yes,4,20,No
437.045,116,wwanspvl3f,non_conventional,1,request,car,8,nonconventional,Non-Request,No,Female,Yes,4,20,No
,117,wwanspvl3f,non_conventional,,request,laptop,8,nonconventional,,No,Female,Yes,4,20,No
500.53,118,wwanspvl3f,non_conventional,1,request,laptop,8,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,119,wwanspvl3f,non_conventional,,request,back,8,nonconventional,,No,Female,Yes,4,20,No
548.34,120,wwanspvl3f,non_conventional,1,request,back,8,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,121,wwanspvl3f,non_conventional,,statement,office,8,nonconventional,,No,Female,Yes,4,20,No
567.09,122,wwanspvl3f,non_conventional,0,statement,office,8,nonconventional,Request,Yes,Female,Yes,4,20,No
,123,wwanspvl3f,non_conventional,,statement,car,8,nonconventional,,No,Female,Yes,4,20,No
469.59,124,wwanspvl3f,non_conventional,1,statement,car,8,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,125,wwanspvl3f,non_conventional,,request,back,24,nonconventional,,No,Female,Yes,4,20,No
871.28,126,wwanspvl3f,non_conventional,1,request,back,24,nonconventional,Non-Request,No,Female,Yes,4,20,No
,127,wwanspvl3f,non_conventional,,statement,laptop,24,nonconventional,,No,Female,Yes,4,20,No
462.95,128,wwanspvl3f,non_conventional,1,statement,laptop,24,nonconventional,Non-Request,No,Female,Yes,4,20,No
,129,wwanspvl3f,non_conventional,,statement,back,24,nonconventional,,No,Female,Yes,4,20,No
462.05,130,wwanspvl3f,non_conventional,1,statement,back,24,nonconventional,Non-Request,Yes,Female,Yes,4,20,No
,131,wwanspvl3f,non_conventional,,statement,phone,24,nonconventional,,No,Female,Yes,4,20,No
